Sr No.,Date of Encashment,Name of the Political Party,Account no. of Political Party,Prefix,Bond Number,Denominations,Pay Branch Code,Pay Teller
5160,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9036,10000000,847,3382516
5161,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9098,10000000,847,3382516
5162,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9074,10000000,847,3382516
5163,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9006,10000000,847,3382516
5164,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9112,10000000,847,3382516
5165,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8966,10000000,847,3382516
5166,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9010,10000000,847,3382516
5167,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9002,10000000,847,3382516
5168,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9018,10000000,847,3382516
5169,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9120,10000000,847,3382516
5170,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9080,10000000,847,3382516
5171,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9114,10000000,847,3382516
5172,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9022,10000000,847,3382516
5173,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9040,10000000,847,3382516
5174,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8960,10000000,847,3382516
5175,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8976,10000000,847,3382516
5176,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9012,10000000,847,3382516
5177,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8964,10000000,847,3382516
5178,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8968,10000000,847,3382516
5179,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9102,10000000,847,3382516
5180,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9014,10000000,847,3382516
5181,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9016,10000000,847,3382516
5182,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8992,10000000,847,3382516
5183,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9034,10000000,847,3382516
5184,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9110,10000000,847,3382516
5185,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9028,10000000,847,3382516
5186,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9088,10000000,847,3382516
5187,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9090,10000000,847,3382516
5188,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9096,10000000,847,3382516
5189,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8952,10000000,847,3382516
5190,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9060,10000000,847,3382516
5191,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9082,10000000,847,3382516
5192,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8988,10000000,847,3382516
5193,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8994,10000000,847,3382516
5194,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9044,10000000,847,3382516
5195,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9104,10000000,847,3382516
5196,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9038,10000000,847,3382516
5197,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9078,10000000,847,3382516
5198,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9032,10000000,847,3382516
5199,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9130,10000000,847,3382516
5200,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9064,10000000,847,3382516
5201,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9122,10000000,847,3382516
5202,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9052,10000000,847,3382516
5203,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8996,10000000,847,3382516
5204,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9026,10000000,847,3382516
5205,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9118,10000000,847,3382516
5206,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9030,10000000,847,3382516
5207,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9116,10000000,847,3382516
5208,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9070,10000000,847,3382516
5209,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8984,10000000,847,3382516
5210,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9048,10000000,847,3382516
5211,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9062,10000000,847,3382516
5212,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9086,10000000,847,3382516
5213,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8970,10000000,847,3382516
5214,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9008,10000000,847,3382516
5215,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9024,10000000,847,3382516
5216,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9072,10000000,847,3382516
5217,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9066,10000000,847,3382516
5218,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8974,10000000,847,3382516
5219,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8958,10000000,847,3382516
5220,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9042,10000000,847,3382516
5221,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8956,10000000,847,3382516
5222,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8998,10000000,847,3382516
5223,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9050,10000000,847,3382516
5224,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9092,10000000,847,3382516
5225,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9056,10000000,847,3382516
5226,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9068,10000000,847,3382516
5227,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9100,10000000,847,3382516
5228,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8982,10000000,847,3382516
5229,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9000,10000000,847,3382516
5230,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9058,10000000,847,3382516
5231,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8972,10000000,847,3382516
5232,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9046,10000000,847,3382516
5233,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9128,10000000,847,3382516
5234,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8980,10000000,847,3382516
5235,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9126,10000000,847,3382516
5236,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9054,10000000,847,3382516
5237,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9094,10000000,847,3382516
5238,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9076,10000000,847,3382516
5239,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8978,10000000,847,3382516
5240,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8990,10000000,847,3382516
5241,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,9108,10000000,847,3382516
5242,2020-11-07,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,8954,10000000,847,3382516
5243,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,8405,10000000,1,3476510
5244,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,8411,10000000,1,3476510
5245,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7968,10000000,1,3476510
5246,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7964,10000000,1,3476510
5247,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,8413,10000000,1,3476510
5248,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7974,10000000,1,3476510
5249,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,8403,10000000,1,3476510
5250,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,8409,10000000,1,3476510
5251,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,8407,10000000,1,3476510
5252,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7956,10000000,1,3476510
5253,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7958,10000000,1,3476510
5254,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7972,10000000,1,3476510
5255,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7954,10000000,1,3476510
5256,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7970,10000000,1,3476510
5257,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7962,10000000,1,3476510
5258,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7966,10000000,1,3476510
5259,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7960,10000000,1,3476510
5260,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,8401,10000000,1,3476510
5261,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,8415,10000000,1,3476510
5262,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7952,10000000,1,3476510
5263,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7965,10000000,1,3476510
5264,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7961,10000000,1,3476510
5265,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7959,10000000,1,3476510
5266,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7957,10000000,1,3476510
5267,2021-01-07,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7963,10000000,1,3476510
5268,2021-01-13,AAM AADMI PARTY,*******5086,OC,8116,10000000,691,7516991
5269,2021-01-13,AAM AADMI PARTY,*******5086,TL,13526,1000000,691,7516991
5270,2021-01-13,AAM AADMI PARTY,*******5086,TL,13528,1000000,691,7516991
5271,2021-01-13,AAM AADMI PARTY,*******5086,OL,3231,100000,691,7516991
5272,2021-01-13,AAM AADMI PARTY,*******5086,OL,3233,100000,691,7516991
5273,2021-01-13,AAM AADMI PARTY,*******5086,OL,3239,100000,691,7516991
5274,2021-01-13,AAM AADMI PARTY,*******5086,OL,3237,100000,691,7516991
5275,2021-01-13,AAM AADMI PARTY,*******5086,OL,3235,100000,691,7516991
5276,2021-01-13,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,13467,1000000,1,3476510
5277,2021-01-13,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,13469,1000000,1,3476510
5278,2021-01-13,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,13447,1000000,1,3476510
5279,2021-01-13,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,13449,1000000,1,3476510
5280,2021-01-13,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,13471,1000000,1,3476510
5281,2021-01-13,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,13473,1000000,1,3476510
5282,2021-01-13,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,13477,1000000,1,3476510
5283,2021-01-13,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,13448,1000000,1,3476510
5284,2021-01-13,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,13475,1000000,1,3476510
5285,2021-01-13,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,13450,1000000,1,3476510
5286,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,3936,10000000,691,7516991
5287,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,3928,10000000,691,7516991
5288,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,3933,10000000,691,7516991
5289,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,3939,10000000,691,7516991
5290,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,7971,10000000,691,7516991
5291,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1676,1000000,691,7516991
5292,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1678,1000000,691,7516991
5293,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1688,1000000,691,7516991
5294,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1680,1000000,691,7516991
5295,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1684,1000000,691,7516991
5296,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1672,1000000,691,7516991
5297,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1674,1000000,691,7516991
5298,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1690,1000000,691,7516991
5299,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1682,1000000,691,7516991
5300,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1686,1000000,691,7516991
5301,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13774,1000000,691,7516991
5302,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13776,1000000,691,7516991
5303,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13782,1000000,691,7516991
5304,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13784,1000000,691,7516991
5305,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13778,1000000,691,7516991
5306,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13770,1000000,691,7516991
5307,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13786,1000000,691,7516991
5308,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13772,1000000,691,7516991
5309,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13780,1000000,691,7516991
5310,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13788,1000000,691,7516991
5311,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,16643,100000,691,7516991
5312,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,16645,100000,691,7516991
5313,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,16651,100000,691,7516991
5314,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,16647,100000,691,7516991
5315,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,16653,100000,691,7516991
5316,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,16649,100000,691,7516991
5317,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,16641,100000,691,7516991
5318,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,67009,10000,691,7516991
5319,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,67013,10000,691,7516991
5320,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,67007,10000,691,7516991
5321,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,67011,10000,691,7516991
5322,2021-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,67015,10000,691,7516991
5323,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,7969,10000000,847,3382516
5324,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OC,7967,10000000,847,3382516
5325,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13465,1000000,847,3382516
5326,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13445,1000000,847,3382516
5327,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13439,1000000,847,3382516
5328,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13441,1000000,847,3382516
5329,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13437,1000000,847,3382516
5330,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13443,1000000,847,3382516
5331,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13493,1000000,847,3382516
5332,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13491,1000000,847,3382516
5333,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13487,1000000,847,3382516
5334,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13481,1000000,847,3382516
5335,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13485,1000000,847,3382516
5336,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13483,1000000,847,3382516
5337,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13489,1000000,847,3382516
5338,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13500,1000000,847,3382516
5339,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13498,1000000,847,3382516
5340,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13753,1000000,847,3382516
5341,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13494,1000000,847,3382516
5342,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13492,1000000,847,3382516
5343,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13496,1000000,847,3382516
5344,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13751,1000000,847,3382516
5345,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13499,1000000,847,3382516
5346,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13497,1000000,847,3382516
5347,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13752,1000000,847,3382516
5348,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13754,1000000,847,3382516
5349,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13755,1000000,847,3382516
5350,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13757,1000000,847,3382516
5351,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13759,1000000,847,3382516
5352,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13762,1000000,847,3382516
5353,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13764,1000000,847,3382516
5354,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13756,1000000,847,3382516
5355,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13760,1000000,847,3382516
5356,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13758,1000000,847,3382516
5357,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13768,1000000,847,3382516
5358,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13479,1000000,847,3382516
5359,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13484,1000000,847,3382516
5360,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13486,1000000,847,3382516
5361,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13482,1000000,847,3382516
5362,2021-01-18,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13763,1000000,847,3382516
